277.6811485131634,431.9,0.2,0.0
277.6811485131634,431.69999999999993,0.30000000000000004,0.04000000000000001
277.64114851316344,431.4,0.4,0.0
277.64114851316344,431.0,0.5,0.04000000000000001
277.6011485131635,430.5,0.6,0.0
277.6011485131635,429.9,0.7,0.04000000000000001
277.5611485131635,429.19999999999993,0.7999999999999999,0.0
277.5611485131635,428.4,0.8999999999999999,0.04000000000000001
277.52114851316355,427.5,0.9999999999999999,0.0
277.52114851316355,426.5,1.0999999999999999,0.04000000000000001
277.4811485131636,425.4,1.2,0.0
277.4811485131636,424.19999999999993,1.3,0.04000000000000001
277.4411485131636,422.9,1.4000000000000001,0.0
277.4411485131636,421.5,1.5000000000000002,0.04000000000000001
277.40114851316366,420.0,1.6000000000000003,0.0
277.40114851316366,418.4,1.7000000000000004,0.04000000000000001
277.3611485131637,416.69999999999993,1.8000000000000005,0.0
277.3611485131637,414.9,1.9000000000000006,0.04000000000000001
277.32114851316373,413.0,2.0000000000000004,0.0
277.32114851316373,411.0,2.1000000000000005,0.04000000000000001
277.28114851316377,408.9,2.2000000000000006,0.0
277.28114851316377,406.69999999999993,2.3000000000000007,0.04000000000000001
277.2411485131638,404.4,2.400000000000001,0.0
277.2411485131638,402.0,2.500000000000001,0.04000000000000001
277.20114851316384,399.5,2.4077476608123374,0.05512747116339979
277.1460210420005,397.09225233918767,2.315495321624674,0.07025494232679957
277.07576609967373,394.776757017563,2.2232429824370104,0.08538241349019936
276.9903836861836,392.553514035126,2.130990643249347,0.10050988465359914
276.88987380153003,390.42252339187667,2.0387383040616833,0.11563735581699892
276.7742364457131,388.383785087815,1.9464859648740196,0.1307648269803987
276.64347161873263,386.437299122941,1.8542336256863556,0.1458922981437985
276.4975793205888,384.58306549725467,1.761981286498692,0.1610197693071983
276.33655955128154,382.821084210756,1.6697289473110282,0.1761472404705981
276.1604123108109,381.151355263445,1.5774766081233644,0.1912747116339979
275.96913759917686,379.57387865532166,1.4852242689357007,0.2064021827973977
275.7627354163794,378.088654386386,1.392971929748037,0.2215296539607975
275.5412057624186,376.695682456638,1.3007195905603732,0.2366571251241973
